,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
KRR1,KRR1,KRR1,KRR1,0.005,-0.1302868127822876,,,,,,,,,,,,,,,,False,0.011148906425634481,0
NAP1L1,NAP1L1,NAP1L1,NAP1L1,0.3831,-0.5936524868011475,,,,,,,,,,,,,,,,False,0.25454202999624104,0
OSBPL8,OSBPL8,OSBPL8,OSBPL8,0.0691,-0.22036004066467285,,,,,,,,,,,,,,,,False,0.09104876244870197,0
ZDHHC17,ZDHHC17,ZDHHC17,ZDHHC17,0.0165,-0.6212180852890015,,,,,,,,,,,,,,,,False,0.11486448753466491,0
NAV3,NAV3,NAV3,NAV3,0.0599,0.8078833371400833,0.1071777470050959,0.024325135882026228,0.130334611892411,19.535739577259218,6.661598311530219,0.745268702507019,0.09633711725473404,7.017974274584066e-07,0.0,0.0,0.4782825461328513,4.358764072928401,0.5798692551987439,0.5907935914622959,5.314048044276299,False,0.4358289310547401,0
PAWR,PAWR,PAWR,PAWR,0.0832,0.48423635959625244,0.1409635873307712,0.11583437325218054,0.32360311293709076,7.9402276813007315,3.455666583776474,0.30398425459861755,0.08466813713312149,0.19450776447891274,0.0,0.0,0.41524883242052923,0.9682027840384885,0.256697190226987,1.1824427552471526,2.2900351717552323,True,0.5005355652201455,9
PPP1R12A,PPP1R12A,PPP1R12A,PPP1R12A,-0.052,-0.2878676652908325,,,,,,,,,,,,,,,,False,0.5048219867622149,0
LIN7A,LIN7A,LIN7A,LIN7A,0.0363,0.8769671246409416,1.4325292662935771,0.647690773159328,0.6901878401127894,8.691726899408767,0.4715058982372284,0.40689709782600403,0.3883380591869354,0.3526632902161762,0.0,0.0,0.4955037329638693,1.8822360425670588,1.2107034549598805,0.3701127348142044,1.4735255602866586,True,0.4023930604305751,0
PPFIA2,PPFIA2,PPFIA2,PPFIA2,-0.0435,0.2802325487136841,0.08761723721216619,0.029022524708832702,0.1079173547605747,12.850049397674722,10.408220672607422,1.0485707521438599,0.13600504398345947,0.27434176132123084,0.0,0.0,0.3104008481528653,2.9080267703294056,0.36349512036921905,0.7276528317588685,4.469120734737436,False,0.7678003752501471,0
TMTC2,TMTC2,TMTC2,TMTC2,0.032,0.7189596891403198,0.12212658609296441,0.029804140804535462,0.2039840071766411,12.272825791857068,10.427448606491089,1.3205032348632812,0.13296909630298615,0.28843736111557483,0.0,0.0,0.370681696222117,4.088854204917534,0.3492169173129288,0.6223043048698087,3.217698406940736,False,0.742338362792577,0
SLC6A15,SLC6A15,SLC6A15,SLC6A15,-0.0025,-0.6397064924240112,,,,,,,,,,,,,,,,False,0.3478528550314057,0
ENSGALG00000049176.1,ENSGALG00000049176.1,ENSGALG00000049176.1,ENSGALG00000049176.1,0.012,-0.5737946033477783,,,,,,,,,,,,,,,,False,0.15959740966639516,0
TMTC3,TMTC3,TMTC3,TMTC3,-0.0177,-0.595229983329773,,,,,,,,,,,,,,,,False,0.25024085078651076,0
KITLG,KITLG,KITLG,KITLG,-0.0425,0.21241891384124756,0.023349285488006733,0.033918042170785555,0.07416671099590488,20.57906698007015,6.24238953590393,0.24573518335819244,0.05051914229989052,0.24283334338068285,0.0,0.0,0.09992811352761943,0.6689568906849025,0.14195533639526575,0.870671536444996,6.364248547984833,True,0.6931880811294295,23
SERPINH1,SERPINH1,SERPINH1,SERPINH1,0.1032,-0.32293736934661865,,,,,,,,,,,,,,,,False,0.1354430399551102,0
EPYC,EPYC,EPYC,EPYC,-0.0004,0.10614943504333496,0.007348657534249025,0.14756968767374265,0.15182974350043474,10.003817485943717,2.4350654438138015,0.017746156081557274,0.009225080721080303,0.14891600486415937,0.0,0.0,0.013947417503738062,0.067007784032606,0.033120368502969885,1.2362986675852212,3.5226438108183773,True,0.47012621516275366,0
EEA1,EEA1,EEA1,EEA1,-0.0093,-0.3879845142364502,,,,,,,,,,,,,,,,False,0.3309910190218214,0
ENSGALG00000011285.6,ENSGALG00000011285.6,ENSGALG00000011285.6,ENSGALG00000011285.6,0.0309,-0.44442594051361084,,,,,,,,,,,,,,,,False,0.1641232732780494,0
MRPL42,MRPL42,MRPL42,MRPL42,-0.0119,-0.14386522769927979,,,,,,,,,,,,,,,,False,0.12366145644992758,0
CRADD,CRADD,CRADD,CRADD,0.0395,-0.5965322256088257,,,,,,,,,,,,,,,,False,0.2527270231209389,0
PLXNC1,PLXNC1,PLXNC1,PLXNC1,0.0465,0.8893072977662086,0.21204673065158489,0.1248119102910414,0.11335371108335153,19.871198356492744,1.4482278227806091,0.6053956747055054,0.43892642855644226,0.3513491348792133,0.0,0.0,0.4538464031856283,1.5945700527575097,1.0536759156765867,0.35833040794309245,6.099379856564664,True,0.6282787297920954,39
TMCC3,TMCC3,TMCC3,TMCC3,0.0322,0.8156362622976303,0.5976454231203383,0.28439396642264547,0.5057217823899803,5.236910259643805,1.2111751198768617,0.5439090132713318,0.20882008969783783,0.20133901526500597,0.0,0.0,0.47632529621441533,1.5586301801234894,0.6438858560687895,0.827505870246931,1.3113058305393532,True,0.5493628482355595,21
NDUFA12,NDUFA12,NDUFA12,NDUFA12,0.0602,-0.1147918701171875,,,,,,,,,,,,,,,,False,0.08614694797230059,0
NR2C1,NR2C1,NR2C1,NR2C1,0.0079,-0.9753814935684204,,,,,,,,,,,,,,,,False,0.0940846892004083,0
FGD6,FGD6,FGD6,FGD6,0.0196,-0.11611247062683105,,,,,,,,,,,,,,,,False,0.32356627053078457,0
VEZT,VEZT,VEZT,VEZT,0.0249,-1.5378632545471191,,,,,,,,,,,,,,,,False,0.19246705372379425,0
METAP2,METAP2,METAP2,METAP2,0.0752,-0.08146488666534424,,,,,,,,,,,,,,,,False,0.07475914003205329,0
USP44,USP44,USP44,USP44,-0.0281,-0.018948674201965332,,,,,,,,,,,,,,,,False,0.17234663662283703,0
CDK17,CDK17,CDK17,CDK17,0.0058,-0.9439870119094849,,,,,,,,,,,,,,,,False,0.06060745716673997,0
SLC25A3,SLC25A3,SLC25A3,SLC25A3,0.0377,-0.4668186902999878,,,,,,,,,,,,,,,,False,0.0,0
ANKS1B,ANKS1B,ANKS1B,ANKS1B,0.0459,-1.5519421100616455,,,,,,,,,,,,,,,,False,0.3463135125500299,0
UHRF1BP1L,UHRF1BP1L,UHRF1BP1L,UHRF1BP1L,-0.0097,-1.269010305404663,,,,,,,,,,,,,,,,False,0.20681584237666675,0
SCYL2,SCYL2,SCYL2,SCYL2,-0.0122,-0.7168422937393188,,,,,,,,,,,,,,,,False,0.15754431556115597,0
UTP20,UTP20,UTP20,UTP20,0.0276,-0.43634533882141113,,,,,,,,,,,,,,,,False,0.13808054860566418,0
ARL1,ARL1,ARL1,ARL1,-0.0047,-0.03664743900299072,,,,,,,,,,,,,,,,False,0.09409769268373178,0
NUP205,NUP205,NUP205,NUP205,0.0863,-0.2626795768737793,,,,,,,,,,,,,,,,False,0.22572492270747066,0
WDR91,WDR91,WDR91,WDR91,-0.0117,-0.06375741958618164,,,,,,,,,,,,,,,,False,0.110254345709803,0
ENSGALG00000011745.6,ENSGALG00000011745.6,ENSGALG00000011745.6,ENSGALG00000011745.6,0.0689,0.015202462673187256,0.24950587410349725,1.654235640203868,0.1412396445495466,7.284019819872745,0.13391480773687364,0.04388226196169853,0.15483252704143524,0.1822692886359525,0.0,0.0,0.381846324452502,0.14762866684407266,0.6787638638553948,1.5605158346780408,2.0313583248474156,True,0.19979330852063729,0
ENSGALG00000011747.4,ENSGALG00000011747.4,ENSGALG00000011747.4,ENSGALG00000011747.4,0.2536,0.014569699764251709,1.9962248197110801,0.42879806046644253,0.14185304218132416,17.902490502222644,0.40311054189999895,0.7809838652610779,2.3356359004974365,0.20199035418133912,0.0,0.0,0.49931562105493965,3.2513873914662637,9.978154083392743,0.9394028861652677,6.974454747019653,True,0.5403315717251053,23
GRIN2B,GRIN2B,GRIN2B,GRIN2B,0.043,0.7192360162734985,0.20250977428101125,0.1210154647437323,0.5649875252668315,3.1523526366553516,3.4616282969713215,0.4017868638038635,0.053536709398031235,0.2517764363716395,0.0,0.0,0.04532928686623014,0.9719567730550998,0.13962404335977446,0.5229008157903752,1.0473596153985136,True,0.6700382879597904,17
ATF7IP,ATF7IP,ATF7IP,ATF7IP,-0.0131,-0.1349407434463501,,,,,,,,,,,,,,,,False,0.5704379919979609,0
TTC26,TTC26,TTC26,TTC26,-0.0233,-1.457782506942749,,,,,,,,,,,,,,,,False,0.1623266399102015,0
UBN2,UBN2,UBN2,UBN2,-0.0451,-0.6428653001785278,,,,,,,,,,,,,,,,False,0.2906968879009335,0
FMC1,FMC1,FMC1,FMC1,0.1134,0.04341810941696167,0.31957116006471226,5.4368089386834,0.2195930174468332,8.964519575327875,0.07553321090216437,0.01872158795595169,0.293506383895874,0.1808115801981095,0.0,0.0,0.42311511073724295,0.06181137330578013,0.9520674379349783,1.2118715134777853,2.4716332225668713,True,0.23902201074093324,0
GBE,GBE,GBE,GBE,-0.0139,-0.48199641704559326,,,,,,,,,,,,,,,,False,0.2649990161672343,0
POLDIP3,POLDIP3,POLDIP3,POLDIP3,0.0455,-0.18521833419799805,,,,,,,,,,,,,,,,False,0.0399218754592847,0
TCF20,TCF20,TCF20,TCF20,0.0145,-0.5601035356521606,,,,,,,,,,,,,,,,False,0.22304423562172337,0
CYP2D6,CYP2D6,CYP2D6,CYP2D6,-0.0236,-0.5678279399871826,,,,,,,,,,,,,,,,False,0.3116825030224074,0
SMDT1,SMDT1,SMDT1,SMDT1,0.0543,0.05065882205963135,0.528306999620848,7.220446135168566,0.253330903117877,6.753465061671093,0.03268367255106568,0.019550418481230736,0.2826356887817383,0.20184144414035163,0.0,0.0,0.4175840877603058,0.06021313413338095,1.1211251071814832,1.3432406193029778,1.9068548270166457,True,0.190431975472469,0
WBP2NL,WBP2NL,WBP2NL,WBP2NL,-0.021,-0.20962917804718018,,,,,,,,,,,,,,,,False,0.0,0
SEPTIN3,SEPTIN3,SEPTIN3,SEPTIN3,0.0078,0.37943828105926514,0.39363165370153713,1.3557195533225068,0.5199050459472896,6.755888276954122,0.21564417332410812,0.07517203688621521,0.1647101640701294,0.27484633171782574,0.0,0.0,0.3509332176303121,0.21963487103019788,0.43799947799536687,0.6656110683366199,1.5392349851731397,True,0.5936443032027013,0
CENPM,CENPM,CENPM,CENPM,0.2025,0.17479348182678223,0.49400692561678944,4.4145943072207,0.3266944559383501,2.976534040892745,0.11219479553401471,0.02169131115078926,0.2447313517332077,0.21973590203700458,0.0,0.0,0.4356945302988833,0.07083068303512192,0.5555185457322233,0.41685277709477764,2.081085067999361,True,0.4124190176111529,0
POLR3H,POLR3H,POLR3H,POLR3H,0.0203,-0.06151783466339111,,,,,,,,,,,,,,,,False,0.0901054387777498,0
ACO2,ACO2,ACO2,ACO2,-0.0076,-0.05372822284698486,,,,,,,,,,,,,,,,False,0.09357940940472555,0
PHF5A,PHF5A,PHF5A,PHF5A,0.0456,-0.08932602405548096,,,,,,,,,,,,,,,,False,0.09476844685893514,0
TOB2,TOB2,TOB2,TOB2,-0.0955,0.17375922203063965,0.4954075646146618,3.881994498802637,0.265388215754201,5.727678427758781,0.06204338405281306,0.03731473535299301,0.2841755449771881,0.19886176868097166,0.0,0.0,0.4256600968077401,0.11661254550068513,0.8359265926069226,1.352665345276495,1.8800440017357114,True,0.40561132428231383,0
RANGAP1,RANGAP1,RANGAP1,RANGAP1,0.0896,0.31085336208343506,1.031655862852752,4.170703014449229,0.37529243282458374,7.364007546943059,0.06775249220430853,0.07536986470222473,0.5172796845436096,0.1946579977157929,0.0,0.0,0.46886143437396394,0.23938565167680756,1.6441469690280743,1.0644640510851286,1.5696025067876973,True,0.5358880378587292,25
L3MBTL2,L3MBTL2,L3MBTL2,L3MBTL2,0.0151,-0.24312949180603027,,,,,,,,,,,,,,,,False,0.014979662993180902,0
EP300,EP300,EP300,EP300,-0.034,-0.409673810005188,,,,,,,,,,,,,,,,False,0.21030067584298817,0
RBX1,RBX1,RBX1,RBX1,0.0397,-0.20842182636260986,,,,,,,,,,,,,,,,False,0.024326666895344205,0
XPNPEP3,XPNPEP3,XPNPEP3,XPNPEP3,-0.0082,-0.5238809585571289,,,,,,,,,,,,,,,,False,0.019840702255463617,0
ST13P5,ST13P5,ST13P5,ST13P5,0.2214,0.0077495574951171875,,,,,,,,,,,,,,,,False,0.2556783272225705,0
SLC25A17,SLC25A17,SLC25A17,SLC25A17,0.0092,-0.09283673763275146,,,,,,,,,,,,,,,,False,0.08612450750938094,0
MRTFA,MRTFA,MRTFA,MRTFA,-0.011,-1.2796316146850586,,,,,,,,,,,,,,,,False,0.0,0
ADSL,ADSL,ADSL,ADSL,0.0416,-0.0012464523315429688,,,,,,,,,,,,,,,,False,0.15859075187167274,0
TNRC6B,TNRC6B,TNRC6B,TNRC6B,-0.0056,-0.41446542739868164,,,,,,,,,,,,,,,,False,0.17601939273062564,0
SYNGR1,SYNGR1,SYNGR1,SYNGR1,-0.0664,-0.023871898651123047,,,,,,,,,,,,,,,,False,0.015507408152614732,0
MICALL1,MICALL1,MICALL1,MICALL1,-0.0421,-0.053536176681518555,,,,,,,,,,,,,,,,False,0.09856156735399614,0
TMEM184B,TMEM184B,TMEM184B,TMEM184B,0.0366,-0.042326927185058594,,,,,,,,,,,,,,,,False,0.0879571811664413,0
POLR2F,POLR2F,POLR2F,POLR2F,0.0093,0.008170008659362793,,,,,,,,,,,,,,,,False,0.07083537479332488,0
ANKRD54,ANKRD54,ANKRD54,ANKRD54,-0.0165,-0.08550548553466797,,,,,,,,,,,,,,,,False,0.09891172233076047,0
TST,TST,TST,TST,0.0536,-0.13607871532440186,,,,,,,,,,,,,,,,False,0.09202638520871444,0
EIF3D,EIF3D,EIF3D,EIF3D,0.019,-0.018932223320007324,,,,,,,,,,,,,,,,False,0.0713745066636518,0
RBFOX2,RBFOX2,RBFOX2,RBFOX2,0.0598,0.8819023370742798,1.408077665485736,0.8161143357907615,0.901860174632213,5.8456390265095655,0.516698698103428,0.4660889208316803,0.4262194335460663,0.4242202813852989,0.0,0.0,0.4612947297124919,1.0873336723863236,0.9548619784382654,0.2775500578175462,1.0671467345762973,True,0.8376707926512504,23
MCM5,MCM5,MCM5,MCM5,0.2157,0.17255514860153198,1.4780273784565845,12.363589524526283,0.34653850670663405,4.014356271816467,0.043412625789642334,0.02048266865313053,0.8174171447753906,0.20560355410939912,0.0,0.0,0.4839601964473792,0.06918132172808149,2.1276934755050805,0.6269346098117968,2.6283877010205177,True,0.38186962172374417,0
LARGE1,LARGE1,LARGE1,LARGE1,-0.0008,-1.3928453922271729,,,,,,,,,,,,,,,,False,0.3647043716601722,0
FBXO7,FBXO7,FBXO7,FBXO7,0.0426,-0.3110992908477783,,,,,,,,,,,,,,,,False,0.0047321320351296145,0
RTCB,RTCB,RTCB,RTCB,0.0269,-0.026009559631347656,,,,,,,,,,,,,,,,False,0.11951221445786132,0
PRDM4,PRDM4,PRDM4,PRDM4,0.0102,-0.49446046352386475,,,,,,,,,,,,,,,,False,0.0,0
PWP1,PWP1,PWP1,PWP1,0.0516,-0.16216552257537842,,,,,,,,,,,,,,,,False,0.1696749894811421,0
CRY1,CRY1,CRY1,CRY1,0.1221,0.36002182960510254,0.15961581555190954,0.7303025773445131,0.22095280750304122,11.210871464023171,0.5063623487949371,0.07769531011581421,0.18796175718307495,0.2492191623828484,0.0,0.0,0.38135243904925026,0.21263513391143837,0.487515983284162,0.8197467850039618,2.9971339687326966,True,0.5272853850447099,0
TMEM263,TMEM263,TMEM263,TMEM263,0.1,0.29963016510009766,0.32505190186097466,5.014846034075786,0.26817875024998306,3.655293387371675,0.24823001995682717,0.02482784539461136,0.16503219306468964,0.2240701358664571,0.0,0.0,0.28194094132801184,0.07050654060525649,0.47326141881660144,0.807061457965039,1.3254765178593768,True,0.6734041554817928,25
POLR3B,POLR3B,POLR3B,POLR3B,0.0431,-0.8508464097976685,,,,,,,,,,,,,,,,False,0.11274965835426713,0
CKAP4,CKAP4,CKAP4,CKAP4,-0.0301,-0.048734188079833984,,,,,,,,,,,,,,,,False,0.08237322831590903,0
NUAK1,NUAK1,NUAK1,NUAK1,0.0821,0.7477433979511261,0.5240118494619704,0.840245556158456,0.6659216082755046,6.322589104646877,0.40756009474396704,0.16734664142131805,0.1940113604068756,0.3200931605296822,0.0,0.0,0.42624628810082527,0.4944591752408234,0.477194487968267,0.47762665715329167,1.314058303780972,True,0.6641697596400765,0
ALDH1L2,ALDH1L2,ALDH1L2,ALDH1L2,0.0389,-0.663264274597168,,,,,,,,,,,,,,,,False,0.17199387457092188,0
ENSGALG00000012694.7,ENSGALG00000012694.7,ENSGALG00000012694.7,ENSGALG00000012694.7,0.0405,0.014346420764923096,0.34350001092912846,6.25564010139779,0.263870706456767,5.843829311771587,0.05435721170157194,0.01771194487810135,0.15396106243133545,0.17225401343588714,0.0,0.0,0.37219110791439125,0.05833727300356516,0.6643692627549171,1.8070342649394087,1.323377015869192,True,0.1316203987773434,0
SLC41A2,SLC41A2,SLC41A2,SLC41A2,-0.003,-0.2588529586791992,,,,,,,,,,,,,,,,False,0.1517283735534619,0
PARPBP,PARPBP,PARPBP,PARPBP,0.1318,0.6474198400974274,0.03662736817174397,0.05934771207891274,0.12239483384759586,16.72790443912535,4.236226194434695,0.21192221343517303,0.056418415158987045,0.25848588351261537,0.0,0.0,0.1999180814988133,0.5182665439615296,0.15599053904638976,0.6524660422651614,4.59795033394377,True,0.6269295710013291,30
NUP37,NUP37,NUP37,NUP37,0.1947,0.13800036907196045,0.15651525800050706,0.5474573844186307,0.2649158038537067,14.653372689017168,0.6806896594166758,0.08932211995124817,0.16610640287399292,0.29170766142380994,0.0,0.0,0.40558266028666407,0.25104829980728377,0.4184141384662482,0.6029833043748193,3.0571698363472977,True,0.5004323605594061,0
WASHC3,WASHC3,WASHC3,WASHC3,0.0342,-0.8550317287445068,,,,,,,,,,,,,,,,False,0.0,0
DRAM1,DRAM1,DRAM1,DRAM1,-0.043,-0.7034403085708618,,,,,,,,,,,,,,,,False,0.23328548124452952,0
GNPTAB,GNPTAB,GNPTAB,GNPTAB,0.1294,-0.09279811382293701,,,,,,,,,,,,,,,,False,0.3359728750067678,0
CHPT1,CHPT1,CHPT1,CHPT1,0.0124,-0.5406316518783569,,,,,,,,,,,,,,,,False,0.3188205520027929,0
HIPK2,HIPK2,HIPK2,HIPK2,-0.0811,0.14228957891464233,0.381767679657535,0.231279578748053,0.3009052166669875,11.824698996912328,0.6650800940394402,0.349563330411911,0.2483440339565277,0.2620476291032658,0.0,0.0,0.3341520585476876,1.1456348065590427,0.7827382071650233,0.6861635784454997,2.925507909450471,True,0.6044793811572109,0
KIAA1549,KIAA1549,KIAA1549,KIAA1549,0.0181,0.6668154001235962,0.3212338263729353,0.1062303564440844,0.25175268539854717,12.663626259255246,1.5432775020599365,0.5873598456382751,0.1902962476015091,0.2065874804881936,0.0,0.0,0.47115193807254185,2.8857710996557753,0.7452943291964715,1.17598576846991,3.1260880476025124,True,0.503286838916961,0
SVOPL,SVOPL,SVOPL,SVOPL,-0.0072,-0.20737433433532715,,,,,,,,,,,,,,,,False,0.14993456526412846,0
TRIM24,TRIM24,TRIM24,TRIM24,0.0968,0.16359323263168335,0.06909082452975084,0.08804197172363609,0.19778719114675544,10.745109705603472,5.3744875246286385,0.2518150508403778,0.06313546746969223,0.25510725738727663,0.0,0.0,0.3043564409970224,0.6001394939453133,0.2035008039614507,0.8146687965639211,2.7121434445774333,True,0.47126901479411537,0
MKRN4P,MKRN4P,MKRN4P,MKRN4P,-0.0338,-0.3236098289489746,,,,,,,,,,,,,,,,False,0.30817603705339575,0
DENND2A,DENND2A,DENND2A,DENND2A,0.0677,-0.03944408893585205,,,,,,,,,,,,,,,,False,0.2423021118232648,0
BRAF,BRAF,BRAF,BRAF,-0.0459,-4.17258358001709,,,,,,,,,,,,,,,,False,0.2635347610657353,0
AGK,AGK,AGK,AGK,-0.0307,-0.6644548177719116,,,,,,,,,,,,,,,,False,0.13513431078985083,0
DENND11,DENND11,DENND11,DENND11,-0.0116,-1.3487679958343506,,,,,,,,,,,,,,,,False,0.07183196575948572,0
SSBP1,SSBP1,SSBP1,SSBP1,0.0743,-0.1027536392211914,,,,,,,,,,,,,,,,False,0.0,0
CREB3L2,CREB3L2,CREB3L2,CREB3L2,-0.043,-0.8395637273788452,,,,,,,,,,,,,,,,False,0.028557897215475737,0
DGKI,DGKI,DGKI,DGKI,0.006,-1.0520846843719482,,,,,,,,,,,,,,,,False,0.417232901772404,0
SYT10,SYT10,SYT10,SYT10,0.0494,-0.09457218647003174,,,,,,,,,,,,,,,,False,0.3540818851801597,0
RDX,RDX,RDX,RDX,0.1535,-0.07991266250610352,,,,,,,,,,,,,,,,False,0.23213984019785952,0
PKP2,PKP2,PKP2,PKP2,0.0216,-0.6291003227233887,,,,,,,,,,,,,,,,False,0.2940568312161292,0
YARS2,YARS2,YARS2,YARS2,0.0234,-0.09629607200622559,,,,,,,,,,,,,,,,False,0.1259768309288279,0
DNM1L,DNM1L,DNM1L,DNM1L,0.004,-0.11226403713226318,,,,,,,,,,,,,,,,False,0.21161849565726237,0
FGD4,FGD4,FGD4,FGD4,0.0308,0.027685940265655518,0.06441063422015461,0.08227370081782795,0.10826698018917501,19.96861562294505,2.594117034486046,0.2256660759449005,0.10574700683355331,0.25933154554617893,0.0,0.0,0.33478833656105816,0.6375435383074018,0.3037162905334142,0.7965223720830032,5.789759120190211,True,0.6683389997682259,18
BICD1,BICD1,BICD1,BICD1,0.0196,-0.24797308444976807,,,,,,,,,,,,,,,,False,0.5202408643169121,0
AMN1,AMN1,AMN1,AMN1,-0.0099,-0.4501514434814453,,,,,,,,,,,,,,,,False,0.08479449984132895,0
DENND5B,DENND5B,DENND5B,DENND5B,0.0495,0.25835615396499634,0.12344404609474573,0.04374601685320361,0.1343001850364529,17.215851507157474,4.919134850502015,0.9050214886665344,0.19961808621883392,0.2182049045576134,0.0,0.0,0.3860449299070664,3.0591281229105713,0.6942338526634306,1.1716871051253288,5.0419959676984005,True,0.6790523143940124,0
CAPRIN2,CAPRIN2,CAPRIN2,CAPRIN2,0.0079,-0.9982043504714966,,,,,,,,,,,,,,,,False,0.15983599306337526,0
TMTC1,TMTC1,TMTC1,TMTC1,-0.0466,-0.403436541557312,,,,,,,,,,,,,,,,False,0.5312771928943698,0
IQSEC3,IQSEC3,IQSEC3,IQSEC3,-0.0675,0.20807874202728271,0.08856024143424476,0.1280464883323152,0.20994389468978425,14.693841519073533,2.474379184345404,0.2272139936685562,0.11623725295066833,0.2499832632246852,0.0,0.0,0.24464295932142166,0.6358032041906303,0.32092840041451415,0.832256406298164,3.614738694135157,True,0.6614183514923231,19
KDM5A,KDM5A,KDM5A,KDM5A,0.0086,-0.38925087451934814,,,,,,,,,,,,,,,,False,0.1579700004114239,0
CCDC77,CCDC77,CCDC77,CCDC77,0.1118,-0.07704997062683105,,,,,,,,,,,,,,,,False,0.27176790681027313,0
WNK1,WNK1,WNK1,WNK1,0.0059,-1.0777490139007568,,,,,,,,,,,,,,,,False,0.15534404403563992,0
ERC1,ERC1,ERC1,ERC1,-0.0251,-0.460521936416626,,,,,,,,,,,,,,,,False,0.5524711024878373,0
WNT5B,WNT5B,WNT5B,WNT5B,0.0167,-6.198862075805664,,,,,,,,,,,,,,,,False,0.26511662021008103,0
CACNA1C,CACNA1C,CACNA1C,CACNA1C,-0.0283,-1.1763849258422852,,,,,,,,,,,,,,,,False,0.19513334525707787,0
CECR2,CECR2,CECR2,CECR2,-0.0504,-0.2373645305633545,,,,,,,,,,,,,,,,False,0.5684371439183599,0
ATP6V1E1,ATP6V1E1,ATP6V1E1,ATP6V1E1,0.0682,-0.21532845497131348,,,,,,,,,,,,,,,,False,0.014336024960009503,0
BCL2L13,BCL2L13,BCL2L13,BCL2L13,0.0566,-0.08819437026977539,,,,,,,,,,,,,,,,False,0.3407588282348296,0
BID,BID,BID,BID,0.0145,-0.8835903406143188,,,,,,,,,,,,,,,,False,0.10970214391992296,0
MICAL3,MICAL3,MICAL3,MICAL3,0.0201,0.11614727973937988,0.07304852370003902,0.07736694798733007,0.14850899550389335,18.162312594556088,3.4979576885700228,0.29162874817848206,0.10212966054677963,0.22765399418298943,0.0,0.0,0.18388849191039297,0.9739651642841061,0.3057409818123641,1.073308944378475,4.526536970831329,True,0.605518295631586,0
ENSGALG00000019284.5,ENSGALG00000019284.5,ENSGALG00000019284.5,ENSGALG00000019284.5,-0.0057,0.05473458766937256,0.07707910864837089,1.2020901093027487,0.25222142934611363,7.377586365496555,0.5983957886695861,0.02546604722738266,0.06702758371829987,0.18355541097588216,0.0,0.0,0.13306307701833214,0.07933735321806062,0.1884845245051487,1.272302787301924,2.1895506997091636,True,0.3188963928957561,13
BPGM,BPGM,BPGM,BPGM,0.0047,0.07313919067382812,0.1030547500496426,1.2275100940208357,0.17243190070874814,10.532919561158847,0.3881691437959671,0.033771201968193054,0.12332428246736526,0.18880408339012883,0.0,0.0,0.2622154662772863,0.10143813663170459,0.410883997117394,1.3824677337170785,2.9749316069288847,True,0.2846228214873005,0
EPS8,EPS8,EPS8,EPS8,0.0919,0.8787464797496796,0.6282317984456475,0.10101641084244223,0.39744400883568864,9.098012631038054,2.130391538143158,1.238175868988037,0.27025631070137024,0.2681038379514781,0.0,0.0,0.4803887119328298,4.430968129770605,0.8418633273064062,0.6509251809745501,2.085806689291556,True,0.6897740795951675,0
STRAP,STRAP,STRAP,STRAP,0.0244,-0.18098139762878418,,,,,,,,,,,,,,,,False,0.0,0
DERA,DERA,DERA,DERA,0.0438,-0.6909080743789673,,,,,,,,,,,,,,,,False,0.11365458999091921,0
RERGL,RERGL,RERGL,RERGL,-0.0029,-0.10021674633026123,,,,,,,,,,,,,,,,False,0.27687291421709803,0
PIK3C2G,PIK3C2G,PIK3C2G,PIK3C2G,-0.0086,-0.41328132152557373,,,,,,,,,,,,,,,,False,0.23291738215277158,0
PLEKHA5,PLEKHA5,PLEKHA5,PLEKHA5,-0.0681,0.32441240549087524,0.1464375107916816,0.045176205285185886,0.1451252058666144,20.04258262500489,5.406341640154521,0.88962322473526,0.21117480099201202,0.30495805309392443,0.0,0.0,0.38940029254468445,2.4893831090879432,0.5519600380212069,0.5976972332827536,5.25443761618834,True,0.8044587378154646,31
